session,Driver,DriverNumber,Team,LapNumber,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,TrackStatus,session_order
Sprint,BOR,5,Audi,18.0,97.8,25.721,29.856,42.223,288.0,276.0,277.0,333.0,MEDIUM,24.0,False,True,1,3
Sprint,BOR,5,Audi,19.0,98.544,25.754,30.185,42.605,284.0,276.0,266.0,338.0,MEDIUM,25.0,False,False,1,3
Sprint,BOT,77,Cadillac,2.0,101.399,26.754,31.108,43.537,275.0,269.0,273.0,329.0,MEDIUM,2.0,True,True,1,3
Sprint,BOT,77,Cadillac,3.0,99.895,26.579,30.338,42.978,273.0,268.0,275.0,325.0,MEDIUM,3.0,True,True,1,3
Sprint,BOT,77,Cadillac,4.0,99.944,26.423,30.368,43.153,274.0,265.0,274.0,327.0,MEDIUM,4.0,True,False,1,3
Sprint,BOT,77,Cadillac,5.0,99.823,26.411,30.422,42.99,277.0,266.0,273.0,328.0,MEDIUM,5.0,True,True,1,3
Sprint,BOT,77,Cadillac,6.0,99.477,26.39,30.536,42.551,283.0,267.0,276.0,329.0,MEDIUM,6.0,True,True,1,3
Sprint,BOT,77,Cadillac,7.0,99.569,26.232,30.487,42.85,280.0,266.0,276.0,321.0,MEDIUM,7.0,True,False,1,3
Sprint,BOT,77,Cadillac,8.0,99.567,26.38,30.578,42.609,280.0,266.0,271.0,338.0,MEDIUM,8.0,True,False,1,3
Sprint,BOT,77,Cadillac,9.0,99.262,26.159,30.349,42.754,278.0,268.0,274.0,321.0,MEDIUM,9.0,True,True,1,3
Sprint,BOT,77,Cadillac,10.0,104.457,26.231,30.708,47.518,277.0,265.0,234.0,320.0,MEDIUM,10.0,True,False,1,3
Sprint,BOT,77,Cadillac,11.0,109.652,28.532,32.507,48.613,247.0,282.0,221.0,278.0,MEDIUM,11.0,True,False,1,3
Sprint,BOT,77,Cadillac,12.0,132.718,30.0,36.479,66.239,242.0,209.0,,209.0,MEDIUM,12.0,True,False,124,3
Sprint,COL,43,Alpine,2.0,99.898,26.323,29.99,43.585,280.0,270.0,242.0,324.0,MEDIUM,8.0,False,True,1,3
Sprint,COL,43,Alpine,3.0,99.733,26.45,30.313,42.97,285.0,269.0,266.0,319.0,MEDIUM,9.0,False,True,1,3
Sprint,COL,43,Alpine,4.0,99.316,26.434,30.058,42.824,283.0,271.0,274.0,321.0,MEDIUM,10.0,False,True,1,3
Sprint,COL,43,Alpine,5.0,98.573,25.865,29.861,42.847,285.0,271.0,275.0,328.0,MEDIUM,11.0,False,True,1,3
Sprint,COL,43,Alpine,6.0,98.632,25.919,30.147,42.566,283.0,274.0,274.0,334.0,MEDIUM,12.0,False,False,1,3
Sprint,COL,43,Alpine,7.0,99.311,25.976,30.208,43.127,287.0,279.0,270.0,332.0,MEDIUM,13.0,False,False,1,3
Sprint,COL,43,Alpine,8.0,99.523,26.161,30.399,42.963,281.0,268.0,274.0,324.0,MEDIUM,14.0,False,False,1,3
Sprint,COL,43,Alpine,9.0,99.269,26.062,30.332,42.875,286.0,280.0,275.0,332.0,MEDIUM,15.0,False,False,1,3
Sprint,COL,43,Alpine,10.0,99.953,26.348,30.568,43.037,283.0,270.0,266.0,327.0,MEDIUM,16.0,False,False,1,3
Sprint,COL,43,Alpine,11.0,101.275,26.712,30.709,43.854,283.0,265.0,275.0,316.0,MEDIUM,17.0,False,False,1,3
Sprint,COL,43,Alpine,12.0,100.663,26.784,30.26,43.619,283.0,273.0,274.0,321.0,MEDIUM,18.0,False,False,1,3
Sprint,COL,43,Alpine,13.0,121.467,26.586,31.954,62.927,279.0,139.0,,283.0,MEDIUM,19.0,False,False,124,3
Sprint,COL,43,Alpine,15.0,131.144,29.809,34.575,66.76,264.0,263.0,155.0,226.0,SOFT,7.0,False,False,4,3
Sprint,COL,43,Alpine,16.0,133.579,35.263,40.447,57.869,241.0,239.0,276.0,238.0,SOFT,8.0,False,False,41,3
Sprint,COL,43,Alpine,17.0,97.787,25.662,29.725,42.4,303.0,257.0,276.0,316.0,SOFT,9.0,False,True,1,3
Sprint,COL,43,Alpine,18.0,97.278,25.497,29.625,42.156,286.0,270.0,281.0,332.0,SOFT,10.0,False,True,1,3
Sprint,COL,43,Alpine,19.0,98.547,25.685,30.198,42.664,291.0,285.0,262.0,344.0,SOFT,11.0,False,False,1,3
Sprint,GAS,10,Alpine,2.0,100.438,25.829,31.343,43.266,283.0,265.0,256.0,319.0,MEDIUM,8.0,False,True,1,3
Sprint,GAS,10,Alpine,3.0,99.367,26.632,30.523,42.212,284.0,270.0,272.0,332.0,MEDIUM,9.0,False,True,1,3
Sprint,GAS,10,Alpine,4.0,99.097,26.009,30.332,42.756,286.0,270.0,264.0,318.0,MEDIUM,10.0,False,True,1,3
Sprint,GAS,10,Alpine,5.0,100.104,26.906,30.466,42.732,287.0,270.0,273.0,330.0,MEDIUM,11.0,False,False,1,3
Sprint,GAS,10,Alpine,6.0,98.741,25.89,30.103,42.748,292.0,280.0,279.0,333.0,MEDIUM,12.0,False,True,1,3
Sprint,GAS,10,Alpine,7.0,99.528,26.295,30.492,42.741,286.0,281.0,275.0,331.0,MEDIUM,13.0,False,False,1,3
Sprint,GAS,10,Alpine,8.0,99.236,26.087,30.368,42.781,287.0,274.0,275.0,334.0,MEDIUM,14.0,False,False,1,3
Sprint,GAS,10,Alpine,9.0,99.386,26.042,30.551,42.793,284.0,268.0,278.0,327.0,MEDIUM,15.0,False,False,1,3
Sprint,GAS,10,Alpine,10.0,99.997,26.257,30.897,42.843,286.0,271.0,275.0,330.0,MEDIUM,16.0,False,False,1,3
Sprint,GAS,10,Alpine,11.0,100.211,26.223,31.132,42.856,289.0,269.0,275.0,331.0,MEDIUM,17.0,False,False,1,3
Sprint,GAS,10,Alpine,12.0,99.219,26.181,29.995,43.043,292.0,269.0,273.0,314.0,MEDIUM,18.0,False,False,1,3
Sprint,GAS,10,Alpine,13.0,113.893,26.144,30.151,57.598,281.0,263.0,155.0,201.0,MEDIUM,19.0,False,False,124,3
Sprint,GAS,10,Alpine,14.0,139.627,37.167,43.349,59.111,251.0,202.0,160.0,205.0,MEDIUM,20.0,False,False,4,3
Sprint,GAS,10,Alpine,15.0,147.646,37.998,43.739,65.909,246.0,239.0,156.0,184.0,MEDIUM,21.0,False,False,4,3
Sprint,GAS,10,Alpine,16.0,137.547,37.185,40.517,59.845,249.0,179.0,275.0,230.0,MEDIUM,22.0,False,False,41,3
Sprint,GAS,10,Alpine,17.0,98.349,25.971,29.767,42.611,280.0,267.0,274.0,311.0,MEDIUM,23.0,False,True,1,3
Sprint,GAS,10,Alpine,18.0,98.695,25.722,29.541,43.432,281.0,268.0,277.0,314.0,MEDIUM,24.0,False,False,1,3
Sprint,GAS,10,Alpine,19.0,98.652,26.146,29.972,42.534,288.0,275.0,259.0,334.0,MEDIUM,25.0,False,False,1,3
Sprint,HAD,6,Red Bull Racing,2.0,99.458,26.012,30.597,42.849,285.0,276.0,278.0,318.0,SOFT,5.0,False,True,1,3
Sprint,HAD,6,Red Bull Racing,3.0,98.535,25.961,30.276,42.298,277.0,272.0,276.0,318.0,SOFT,6.0,False,True,1,3
Sprint,HAD,6,Red Bull Racing,4.0,99.748,26.049,30.266,43.433,276.0,267.0,277.0,312.0,SOFT,7.0,False,False,1,3
Sprint,HAD,6,Red Bull Racing,5.0,98.704,25.943,29.995,42.766,282.0,272.0,277.0,312.0,SOFT,8.0,False,False,1,3
Sprint,HAD,6,Red Bull Racing,6.0,99.293,25.932,30.323,43.038,280.0,270.0,276.0,316.0,SOFT,9.0,False,False,1,3
Sprint,HAD,6,Red Bull Racing,7.0,99.184,26.063,30.281,42.84,279.0,270.0,277.0,314.0,SOFT,10.0,False,False,1,3
Sprint,HAD,6,Red Bull Racing,8.0,99.203,26.21,30.219,42.774,278.0,276.0,276.0,320.0,SOFT,11.0,False,False,1,3
Sprint,HAD,6,Red Bull Racing,9.0,100.166,26.141,30.527,43.498,283.0,274.0,277.0,312.0,SOFT,12.0,False,False,1,3
Sprint,HAD,6,Red Bull Racing,10.0,99.658,26.167,30.696,42.795,279.0,271.0,275.0,321.0,SOFT,13.0,False,False,1,3
Sprint,HAD,6,Red Bull Racing,11.0,100.438,26.504,30.688,43.246,282.0,276.0,277.0,309.0,SOFT,14.0,False,False,1,3
Sprint,HAD,6,Red Bull Racing,12.0,101.0,26.427,31.074,43.499,281.0,272.0,272.0,315.0,SOFT,15.0,False,False,1,3
Sprint,HAD,6,Red Bull Racing,13.0,122.834,26.876,32.174,63.784,283.0,230.0,,189.0,SOFT,16.0,False,False,124,3
Sprint,HAD,6,Red Bull Racing,15.0,128.219,30.469,32.911,64.839,252.0,265.0,119.0,165.0,SOFT,9.0,False,False,4,3
Sprint,HAD,6,Red Bull Racing,16.0,132.004,35.463,40.402,56.139,251.0,187.0,278.0,282.0,SOFT,10.0,False,False,41,3
Sprint,HAD,6,Red Bull Racing,17.0,97.728,25.315,29.996,42.417,289.0,283.0,280.0,322.0,SOFT,11.0,False,True,1,3
Sprint,HAD,6,Red Bull Racing,18.0,96.912,25.244,29.573,42.095,284.0,277.0,282.0,323.0,SOFT,12.0,False,True,1,3
Sprint,HAD,6,Red Bull Racing,19.0,97.803,25.469,30.042,42.292,290.0,280.0,275.0,341.0,SOFT,13.0,False,False,1,3
Sprint,HAM,44,Ferrari,2.0,97.473,25.104,29.351,43.018,264.0,263.0,270.0,291.0,MEDIUM,7.0,False,True,1,3
Sprint,HAM,44,Ferrari,3.0,97.73,25.714,29.315,42.701,275.0,263.0,275.0,291.0,MEDIUM,8.0,False,False,1,3
Sprint,HAM,44,Ferrari,4.0,97.612,25.537,29.687,42.388,266.0,263.0,269.0,300.0,MEDIUM,9.0,False,False,1,3
Sprint,HAM,44,Ferrari,5.0,97.798,25.491,29.007,43.3,274.0,266.0,271.0,293.0,MEDIUM,10.0,False,False,1,3
Sprint,HAM,44,Ferrari,6.0,97.467,25.687,29.324,42.456,284.0,265.0,261.0,325.0,MEDIUM,11.0,False,True,1,3
Sprint,HAM,44,Ferrari,7.0,97.433,25.797,29.195,42.441,272.0,266.0,253.0,309.0,MEDIUM,12.0,False,True,1,3
Sprint,HAM,44,Ferrari,8.0,98.189,26.33,29.53,42.329,275.0,267.0,275.0,306.0,MEDIUM,13.0,False,False,1,3
Sprint,HAM,44,Ferrari,9.0,98.481,25.887,30.116,42.478,280.0,261.0,258.0,318.0,MEDIUM,14.0,False,False,1,3
Sprint,HAM,44,Ferrari,10.0,97.569,26.001,29.511,42.057,273.0,266.0,269.0,315.0,MEDIUM,15.0,False,False,1,3
Sprint,HAM,44,Ferrari,11.0,98.154,25.665,29.57,42.919,273.0,267.0,276.0,304.0,MEDIUM,16.0,False,False,1,3
Sprint,HAM,44,Ferrari,12.0,97.614,25.771,29.425,42.418,279.0,270.0,278.0,315.0,MEDIUM,17.0,False,False,1,3
Sprint,HAM,44,Ferrari,13.0,110.03,25.895,29.698,54.437,279.0,269.0,,309.0,MEDIUM,18.0,False,False,124,3
Sprint,HAM,44,Ferrari,15.0,146.416,38.798,43.497,64.121,212.0,220.0,191.0,113.0,SOFT,7.0,False,False,4,3
Sprint,HAM,44,Ferrari,16.0,141.373,37.821,41.423,62.129,248.0,189.0,270.0,187.0,SOFT,8.0,False,False,41,3
Sprint,HAM,44,Ferrari,17.0,96.427,25.584,29.017,41.826,283.0,275.0,281.0,334.0,SOFT,9.0,False,True,1,3
Sprint,HAM,44,Ferrari,18.0,94.926,24.816,28.488,41.622,273.0,270.0,274.0,305.0,SOFT,10.0,False,True,1,3
Sprint,HAM,44,Ferrari,19.0,95.129,25.091,28.612,41.426,277.0,267.0,272.0,316.0,SOFT,11.0,False,False,1,3
Sprint,HUL,27,Audi,2.0,99.943,26.186,30.985,42.772,289.0,270.0,275.0,326.0,MEDIUM,8.0,False,True,1,3
Sprint,HUL,27,Audi,3.0,99.087,25.996,30.715,42.376,279.0,268.0,272.0,329.0,MEDIUM,9.0,False,True,1,3
Sprint,HUL,27,Audi,4.0,98.732,25.939,30.066,42.727,284.0,277.0,273.0,311.0,MEDIUM,10.0,False,True,1,3
Sprint,HUL,27,Audi,5.0,98.027,25.742,29.744,42.541,281.0,274.0,275.0,311.0,MEDIUM,11.0,False,True,1,3
Sprint,HUL,27,Audi,6.0,98.159,25.716,29.9,42.543,282.0,273.0,274.0,317.0,MEDIUM,12.0,False,False,1,3
Sprint,HUL,27,Audi,7.0,98.812,25.761,30.322,42.729,279.0,273.0,274.0,311.0,MEDIUM,13.0,False,False,1,3
Sprint,HUL,27,Audi,8.0,98.846,25.715,30.227,42.904,280.0,270.0,276.0,323.0,MEDIUM,14.0,False,False,1,3
Sprint,HUL,27,Audi,9.0,99.176,25.93,30.323,42.923,285.0,273.0,278.0,326.0,MEDIUM,15.0,False,False,1,3
Sprint,HUL,27,Audi,10.0,100.099,26.425,30.601,43.073,274.0,271.0,272.0,330.0,MEDIUM,16.0,False,False,1,3
Sprint,HUL,27,Audi,11.0,100.571,26.09,30.903,43.578,283.0,266.0,276.0,320.0,MEDIUM,17.0,False,False,1,3
Sprint,HUL,27,Audi,12.0,101.741,26.66,30.59,44.491,282.0,271.0,231.0,313.0,MEDIUM,18.0,False,False,1,3
Sprint,LAW,30,Racing Bulls,2.0,99.171,25.901,30.557,42.713,276.0,274.0,279.0,331.0,HARD,2.0,True,True,1,3
Sprint,LAW,30,Racing Bulls,3.0,99.255,26.347,30.433,42.475,283.0,278.0,279.0,323.0,HARD,3.0,True,False,1,3
Sprint,LAW,30,Racing Bulls,4.0,99.12,25.934,30.382,42.804,283.0,271.0,279.0,314.0,HARD,4.0,True,True,1,3
Sprint,LAW,30,Racing Bulls,5.0,98.769,25.832,30.204,42.733,302.0,277.0,274.0,328.0,HARD,5.0,True,True,1,3
Sprint,LAW,30,Racing Bulls,6.0,99.023,25.933,30.249,42.841,286.0,277.0,277.0,332.0,HARD,6.0,True,False,1,3
Sprint,LAW,30,Racing Bulls,7.0,99.435,26.316,30.449,42.67,280.0,271.0,276.0,322.0,HARD,7.0,True,False,1,3
Sprint,LAW,30,Racing Bulls,8.0,99.148,25.937,30.524,42.687,286.0,275.0,279.0,325.0,HARD,8.0,True,False,1,3
Sprint,LAW,30,Racing Bulls,9.0,99.111,25.867,30.742,42.502,286.0,272.0,276.0,323.0,HARD,9.0,True,False,1,3
Sprint,LAW,30,Racing Bulls,10.0,98.691,25.941,30.218,42.532,276.0,271.0,276.0,314.0,HARD,10.0,True,True,1,3
Sprint,LAW,30,Racing Bulls,11.0,98.93,25.79,30.076,43.064,279.0,270.0,276.0,300.0,HARD,11.0,True,False,1,3
Sprint,LAW,30,Racing Bulls,12.0,99.013,25.943,29.989,43.081,279.0,271.0,277.0,302.0,HARD,12.0,True,False,1,3
Sprint,LAW,30,Racing Bulls,13.0,112.97,25.779,29.958,57.233,281.0,272.0,173.0,216.0,HARD,13.0,True,False,124,3
Sprint,LAW,30,Racing Bulls,14.0,139.756,36.006,42.629,61.121,235.0,223.0,146.0,189.0,HARD,14.0,True,False,4,3
Sprint,LAW,30,Racing Bulls,15.0,146.462,38.569,43.662,64.231,230.0,181.0,206.0,132.0,HARD,15.0,True,False,4,3
Sprint,LAW,30,Racing Bulls,16.0,140.372,37.829,40.889,61.654,233.0,231.0,278.0,162.0,HARD,16.0,True,False,41,3
Sprint,LAW,30,Racing Bulls,17.0,98.725,25.91,29.719,43.096,293.0,280.0,280.0,314.0,HARD,17.0,True,False,1,3
Sprint,LAW,30,Racing Bulls,18.0,97.913,25.577,30.029,42.307,283.0,276.0,281.0,313.0,HARD,18.0,True,True,1,3
Sprint,LAW,30,Racing Bulls,19.0,97.882,25.559,29.782,42.541,279.0,272.0,274.0,318.0,HARD,19.0,True,True,1,3
Sprint,LEC,16,Ferrari,2.0,97.665,26.088,29.358,42.219,276.0,267.0,275.0,311.0,MEDIUM,6.0,False,True,1,3
Sprint,LEC,16,Ferrari,3.0,97.536,26.158,29.288,42.09,273.0,270.0,278.0,315.0,MEDIUM,7.0,False,True,1,3
Sprint,LEC,16,Ferrari,4.0,98.072,25.732,29.807,42.533,277.0,266.0,275.0,318.0,MEDIUM,8.0,False,False,1,3
Sprint,LEC,16,Ferrari,5.0,97.029,25.598,29.17,42.261,280.0,270.0,278.0,316.0,MEDIUM,9.0,False,True,1,3
Sprint,LEC,16,Ferrari,6.0,97.535,25.896,29.283,42.356,278.0,269.0,257.0,326.0,MEDIUM,10.0,False,False,1,3
Sprint,LEC,16,Ferrari,7.0,97.367,26.004,29.244,42.119,283.0,270.0,279.0,322.0,MEDIUM,11.0,False,False,1,3
Sprint,LEC,16,Ferrari,8.0,96.946,25.615,29.186,42.145,267.0,265.0,241.0,314.0,MEDIUM,12.0,False,True,1,3
Sprint,LEC,16,Ferrari,9.0,98.507,26.659,29.651,42.197,268.0,259.0,274.0,305.0,MEDIUM,13.0,False,False,1,3
Sprint,LEC,16,Ferrari,10.0,97.402,25.695,29.27,42.437,269.0,262.0,273.0,295.0,MEDIUM,14.0,False,False,1,3
Sprint,LEC,16,Ferrari,11.0,97.497,25.565,29.271,42.661,274.0,264.0,269.0,292.0,MEDIUM,15.0,False,False,1,3
Sprint,LEC,16,Ferrari,12.0,97.828,25.775,29.229,42.824,278.0,267.0,274.0,293.0,MEDIUM,16.0,False,False,1,3
Sprint,LEC,16,Ferrari,13.0,110.657,25.907,29.399,55.351,273.0,266.0,,293.0,MEDIUM,17.0,False,False,124,3
Sprint,LEC,16,Ferrari,15.0,148.659,41.306,43.331,64.022,155.0,165.0,225.0,187.0,SOFT,7.0,False,False,4,3
Sprint,LEC,16,Ferrari,16.0,143.596,37.543,43.543,62.51,255.0,197.0,273.0,206.0,SOFT,8.0,False,False,41,3
Sprint,LEC,16,Ferrari,17.0,95.876,25.274,28.797,41.805,273.0,272.0,278.0,296.0,SOFT,9.0,False,True,1,3
Sprint,LEC,16,Ferrari,18.0,94.753,24.811,28.523,41.419,280.0,268.0,260.0,303.0,SOFT,10.0,False,True,1,3
Sprint,LEC,16,Ferrari,19.0,95.008,25.28,28.574,41.154,280.0,269.0,277.0,309.0,SOFT,11.0,False,False,1,3
Sprint,LIN,41,Racing Bulls,2.0,101.845,27.298,30.812,43.735,273.0,270.0,275.0,299.0,MEDIUM,8.0,False,True,1,3
Sprint,LIN,41,Racing Bulls,3.0,99.592,26.108,30.42,43.064,279.0,271.0,276.0,303.0,MEDIUM,9.0,False,True,1,3
Sprint,LIN,41,Racing Bulls,4.0,99.308,25.933,30.239,43.136,277.0,268.0,276.0,301.0,MEDIUM,10.0,False,True,1,3
Sprint,LIN,41,Racing Bulls,5.0,99.069,25.864,30.179,43.026,280.0,271.0,276.0,304.0,MEDIUM,11.0,False,True,1,3
Sprint,LIN,41,Racing Bulls,6.0,98.475,25.804,30.031,42.64,279.0,270.0,276.0,308.0,MEDIUM,12.0,False,True,1,3
Sprint,LIN,41,Racing Bulls,7.0,99.104,25.856,30.075,43.173,277.0,271.0,277.0,304.0,MEDIUM,13.0,False,False,1,3
Sprint,LIN,41,Racing Bulls,8.0,99.287,25.877,30.296,43.114,279.0,271.0,277.0,304.0,MEDIUM,14.0,False,False,1,3
Sprint,LIN,41,Racing Bulls,9.0,99.447,25.999,30.388,43.06,278.0,272.0,277.0,310.0,MEDIUM,15.0,False,False,1,3
Sprint,LIN,41,Racing Bulls,10.0,99.854,25.88,30.562,43.412,279.0,270.0,278.0,307.0,MEDIUM,16.0,False,False,1,3
Sprint,LIN,41,Racing Bulls,11.0,117.614,26.48,30.451,60.683,280.0,272.0,,160.0,MEDIUM,17.0,False,False,1,3
Sprint,NOR,1,McLaren,2.0,98.09,25.842,29.806,42.442,281.0,269.0,272.0,311.0,MEDIUM,6.0,False,True,1,3
Sprint,NOR,1,McLaren,3.0,97.947,25.835,29.63,42.482,280.0,269.0,268.0,308.0,MEDIUM,7.0,False,True,1,3
Sprint,NOR,1,McLaren,4.0,98.022,25.829,29.566,42.627,279.0,269.0,271.0,306.0,MEDIUM,8.0,False,False,1,3
Sprint,NOR,1,McLaren,5.0,97.52,25.663,29.547,42.31,280.0,268.0,273.0,304.0,MEDIUM,9.0,False,True,1,3
Sprint,NOR,1,McLaren,6.0,97.369,25.494,29.506,42.369,281.0,270.0,273.0,308.0,MEDIUM,10.0,False,True,1,3
Sprint,NOR,1,McLaren,7.0,98.639,25.675,29.542,43.422,280.0,267.0,273.0,304.0,MEDIUM,11.0,False,False,1,3
Sprint,NOR,1,McLaren,8.0,97.355,25.612,29.551,42.192,285.0,273.0,272.0,315.0,MEDIUM,12.0,False,True,1,3
Sprint,NOR,1,McLaren,9.0,97.542,25.646,29.589,42.307,282.0,268.0,274.0,310.0,MEDIUM,13.0,False,False,1,3
Sprint,NOR,1,McLaren,10.0,97.849,25.781,29.704,42.364,282.0,269.0,271.0,311.0,MEDIUM,14.0,False,False,1,3
Sprint,NOR,1,McLaren,11.0,97.982,25.676,29.74,42.566,281.0,270.0,273.0,305.0,MEDIUM,15.0,False,False,1,3
Sprint,NOR,1,McLaren,12.0,98.075,25.799,29.608,42.668,281.0,270.0,273.0,306.0,MEDIUM,16.0,False,False,1,3
Sprint,NOR,1,McLaren,13.0,109.338,25.83,29.617,53.891,280.0,269.0,,304.0,MEDIUM,17.0,False,False,124,3
Sprint,NOR,1,McLaren,15.0,147.971,39.765,43.029,65.177,237.0,226.0,209.0,172.0,SOFT,5.0,False,False,4,3
Sprint,NOR,1,McLaren,16.0,142.224,37.827,42.171,62.226,260.0,178.0,275.0,224.0,SOFT,6.0,False,False,41,3
Sprint,NOR,1,McLaren,17.0,96.566,25.443,29.11,42.013,289.0,280.0,268.0,322.0,SOFT,7.0,False,True,1,3
Sprint,NOR,1,McLaren,18.0,96.524,25.694,28.984,41.846,284.0,270.0,273.0,309.0,SOFT,8.0,False,True,1,3
Sprint,NOR,1,McLaren,19.0,95.708,25.106,28.88,41.722,281.0,270.0,274.0,309.0,SOFT,9.0,False,True,1,3
Sprint,OCO,31,Haas F1 Team,2.0,99.196,26.128,30.471,42.597,280.0,276.0,268.0,327.0,MEDIUM,9.0,False,True,1,3
Sprint,OCO,31,Haas F1 Team,3.0,99.406,26.195,30.54,42.671,283.0,270.0,266.0,323.0,MEDIUM,10.0,False,False,1,3
Sprint,OCO,31,Haas F1 Team,4.0,99.331,26.121,30.233,42.977,273.0,265.0,268.0,325.0,MEDIUM,11.0,False,False,1,3
Sprint,OCO,31,Haas F1 Team,5.0,99.119,25.926,30.21,42.983,284.0,273.0,268.0,332.0,MEDIUM,12.0,False,True,1,3
Sprint,OCO,31,Haas F1 Team,6.0,98.723,26.156,29.942,42.625,280.0,267.0,274.0,326.0,MEDIUM,13.0,False,True,1,3
Sprint,OCO,31,Haas F1 Team,7.0,99.494,26.025,30.625,42.844,286.0,269.0,273.0,322.0,MEDIUM,14.0,False,False,1,3
Sprint,OCO,31,Haas F1 Team,8.0,99.346,26.078,30.32,42.948,283.0,267.0,273.0,321.0,MEDIUM,15.0,False,False,1,3
Sprint,OCO,31,Haas F1 Team,9.0,99.399,26.11,30.39,42.899,282.0,267.0,275.0,324.0,MEDIUM,16.0,False,False,1,3
Sprint,OCO,31,Haas F1 Team,10.0,99.69,26.058,30.816,42.816,284.0,270.0,275.0,326.0,MEDIUM,17.0,False,False,1,3
Sprint,OCO,31,Haas F1 Team,11.0,100.911,26.251,31.105,43.555,286.0,271.0,260.0,322.0,MEDIUM,18.0,False,False,1,3
Sprint,OCO,31,Haas F1 Team,12.0,100.343,26.519,30.783,43.041,283.0,271.0,275.0,337.0,MEDIUM,19.0,False,False,1,3
Sprint,OCO,31,Haas F1 Team,13.0,115.014,26.304,30.356,58.354,276.0,265.0,213.0,202.0,MEDIUM,20.0,False,False,124,3
Sprint,OCO,31,Haas F1 Team,14.0,137.308,35.987,42.435,58.886,228.0,156.0,197.0,184.0,MEDIUM,21.0,False,False,4,3
Sprint,OCO,31,Haas F1 Team,15.0,147.316,37.864,43.453,65.999,233.0,230.0,184.0,154.0,MEDIUM,22.0,False,False,4,3
Sprint,OCO,31,Haas F1 Team,16.0,137.273,37.459,40.196,59.618,226.0,183.0,278.0,240.0,MEDIUM,23.0,False,False,41,3
Sprint,OCO,31,Haas F1 Team,17.0,98.642,25.716,30.072,42.854,297.0,273.0,272.0,310.0,MEDIUM,24.0,False,True,1,3
Sprint,OCO,31,Haas F1 Team,18.0,97.363,25.463,29.618,42.282,292.0,272.0,273.0,327.0,MEDIUM,25.0,False,True,1,3
Sprint,OCO,31,Haas F1 Team,19.0,98.397,26.044,29.829,42.524,287.0,270.0,269.0,310.0,MEDIUM,26.0,False,False,1,3
Sprint,PER,11,Cadillac,2.0,102.372,27.152,31.619,43.601,271.0,273.0,274.0,311.0,MEDIUM,2.0,True,True,1,3
Sprint,PER,11,Cadillac,3.0,99.911,26.237,30.534,43.14,288.0,270.0,275.0,325.0,MEDIUM,3.0,True,True,1,3
Sprint,PER,11,Cadillac,4.0,100.042,26.105,30.47,43.467,291.0,265.0,274.0,313.0,MEDIUM,4.0,True,False,1,3
Sprint,PER,11,Cadillac,5.0,99.646,26.123,30.429,43.094,288.0,268.0,274.0,325.0,MEDIUM,5.0,True,True,1,3
Sprint,PER,11,Cadillac,6.0,99.455,26.251,30.384,42.82,281.0,267.0,274.0,321.0,MEDIUM,6.0,True,True,1,3
Sprint,PER,11,Cadillac,7.0,99.952,26.308,30.324,43.32,278.0,266.0,273.0,312.0,MEDIUM,7.0,True,False,1,3
Sprint,PER,11,Cadillac,8.0,100.361,26.177,30.512,43.672,278.0,264.0,275.0,313.0,MEDIUM,8.0,True,False,1,3
Sprint,PER,11,Cadillac,9.0,100.219,26.364,30.795,43.06,275.0,264.0,276.0,317.0,MEDIUM,9.0,True,False,1,3
Sprint,PER,11,Cadillac,10.0,100.653,26.197,30.905,43.551,280.0,267.0,268.0,306.0,MEDIUM,10.0,True,False,1,3
Sprint,PER,11,Cadillac,11.0,101.515,26.67,31.07,43.775,279.0,263.0,268.0,305.0,MEDIUM,11.0,True,False,1,3
Sprint,PER,11,Cadillac,12.0,101.729,26.723,30.966,44.04,273.0,264.0,273.0,299.0,MEDIUM,12.0,True,False,1,3
Sprint,PER,11,Cadillac,13.0,127.204,26.951,36.814,63.439,274.0,200.0,,190.0,MEDIUM,13.0,True,False,124,3
Sprint,PER,11,Cadillac,15.0,117.01,33.196,31.703,52.111,276.0,253.0,134.0,270.0,SOFT,2.0,True,False,4,3
Sprint,PER,11,Cadillac,16.0,130.796,35.792,41.114,53.89,251.0,220.0,278.0,280.0,SOFT,3.0,True,False,41,3
Sprint,PER,11,Cadillac,17.0,99.518,25.837,30.544,43.137,286.0,270.0,273.0,320.0,SOFT,4.0,True,False,1,3
Sprint,PER,11,Cadillac,18.0,98.862,25.757,30.275,42.83,283.0,269.0,278.0,321.0,SOFT,5.0,True,True,1,3
Sprint,PER,11,Cadillac,19.0,99.587,26.033,30.681,42.873,288.0,269.0,271.0,322.0,SOFT,6.0,True,False,1,3
Sprint,PIA,81,McLaren,2.0,98.355,25.956,30.102,42.297,288.0,272.0,267.0,319.0,MEDIUM,6.0,False,True,1,3
Sprint,PIA,81,McLaren,3.0,97.76,25.954,29.719,42.087,285.0,269.0,269.0,319.0,MEDIUM,7.0,False,True,1,3
Sprint,PIA,81,McLaren,4.0,98.633,25.83,29.799,43.004,284.0,273.0,265.0,326.0,MEDIUM,8.0,False,False,1,3
Sprint,PIA,81,McLaren,5.0,97.718,25.979,29.458,42.281,282.0,268.0,267.0,320.0,MEDIUM,9.0,False,True,1,3
